16.70379, 150.4079, 146.8124, 146.1591, 148.9588, 134.6167, 4.255009, 10.2311, 11.01857, 18.36512, 143.4367, 142.7012, 141.7676, 144.8088, 131.3646, 2.905622, 8.19477, 10.40458, 0
15.41536, 151.1747, 147.5157, 146.8778, 149.6763, 134.7097, 4.075877, 10.3713, 11.0341, 19.41873, 143.4497, 142.7357, 141.935, 144.9777, 130.4533, 3.026403, 8.183573, 10.47835, 0
15.32705, 150.4294, 146.5872, 146.2775, 149.415, 133.9095, 3.54972, 10.49404, 11.21314, 19.7862, 143.538, 142.6118, 141.5387, 144.4665, 130.1073, 3.062796, 8.241668, 10.55782, 0
16.18402, 148.9919, 145.5041, 145.3557, 148.3112, 132.8435, 3.20204, 10.23624, 11.02518, 19.63501, 144.0005, 143.1, 142.123, 145.1002, 130.9262, 3.233495, 8.323079, 10.65845, 0
17.41956, 149.2402, 145.4599, 145.5607, 148.3342, 133.6309, 3.39448, 10.16829, 11.58215, 20.31096, 143.7036, 142.868, 141.8595, 144.9107, 129.9166, 3.080069, 8.37093, 10.82635, 0
16.05753, 149.4629, 146.0912, 145.9742, 149.3186, 132.6997, 3.184445, 10.20463, 11.282, 21.18733, 144.7478, 144.0644, 142.6307, 145.4659, 129.9354, 3.369645, 8.331497, 10.69448, 0
14.7213, 150.1604, 146.7812, 146.4222, 149.6647, 133.42, 3.687855, 10.15625, 10.83064, 19.14266, 144.8159, 144.1823, 143.5233, 146.5931, 130.1586, 3.390151, 8.265315, 10.82444, 0
14.61121, 148.4842, 145.2356, 145.3364, 148.1515, 133.1013, 2.858074, 9.96038, 10.51114, 19.6486, 143.8243, 143.2219, 142.6529, 145.3359, 130.2717, 3.054924, 8.13277, 10.58838, 0
16.31238, 147.9337, 144.4291, 144.7833, 147.3712, 132.7514, 2.854442, 10.10575, 10.99621, 20.19207, 143.4097, 142.9023, 142.1582, 145.0017, 129.4353, 3.266446, 8.150132, 11.05674, 0
15.34815, 148.3813, 144.7373, 144.9576, 147.6884, 133.2114, 2.984587, 10.10404, 10.76446, 20.29314, 144.0622, 143.4867, 142.6237, 145.4981, 129.5804, 3.437466, 8.242383, 10.9561, 0
